site,scenario,tracer,control_plane,peak_time
Kuma,daily,psi02,100,82.0
Kuma,daily,psi02,200,196.0
Kuma,daily,psi02,300,512.0
Kuma,monthly,psi01,50,57.0
Kuma,monthly,psi01,100,133.0
Kuma,monthly,psi01,200,466.0
Kuma,monthly,psi01,300,795.0
Kuma,monthly,psi02,50,11.2499
Kuma,monthly,psi02,100,93.0
Kuma,monthly,psi02,200,227.0
Kuma,monthly,psi02,300,539.0
Palouse,hourly,psi01,50,74.792
Palouse,hourly,psi01,100,124.75
Palouse,hourly,psi01,200,290.708
Palouse,hourly,psi01,300,489.917
Palouse,hourly,psi02,50,29.25
Palouse,hourly,psi02,100,93.042
Palouse,hourly,psi02,200,227.333
Palouse,hourly,psi02,300,449.375
Palouse,daily,psi01,50,75.0
Palouse,daily,psi01,100,125.532
Palouse,daily,psi01,200,293.0
Palouse,daily,psi01,300,498.0
Palouse,daily,psi02,50,26.0
Palouse,daily,psi02,100,91.0
Palouse,daily,psi02,200,228.0
Palouse,daily,psi02,300,453.0
Palouse,monthly,psi01,50,87.7619
Palouse,monthly,psi01,100,133.979
Palouse,monthly,psi01,200,299.723
Palouse,monthly,psi01,300,505.0
Palouse,monthly,psi02,50,25.7003
Palouse,monthly,psi02,100,103.477
Palouse,monthly,psi02,200,252.666
Palouse,monthly,psi02,300,467.0
Pullman,hourly,psi01,50,71.167
Pullman,hourly,psi01,100,132.78
Pullman,hourly,psi01,200,502.083
Pullman,hourly,psi01,300,807.667
Pullman,hourly,psi02,50,31.083
Pullman,hourly,psi02,100,100.042
Pullman,hourly,psi02,200,449.0
Pullman,hourly,psi02,300,659.875
Pullman,daily,psi01,50,71.0
Pullman,daily,psi01,100,134.935
Pullman,daily,psi01,200,509.0
Pullman,daily,psi01,300,837.0
Pullman,daily,psi02,50,31.0
Pullman,daily,psi02,100,100.0
Pullman,daily,psi02,200,456.0
Pullman,daily,psi02,300,697.0
Pullman,monthly,psi01,50,73.3044
Pullman,monthly,psi01,100,164.0
Pullman,monthly,psi01,200,549.0
Pullman,monthly,psi01,300,898.0
Pullman,monthly,psi02,50,32.9635
Pullman,monthly,psi02,100,104.0
Pullman,monthly,psi02,200,498.0
Pullman,monthly,psi02,300,817.0
Yolo,hourly,psi01,50,77.708
Yolo,hourly,psi01,100,119.167
Yolo,hourly,psi01,200,277.042
Yolo,hourly,psi01,300,417.708
Yolo,hourly,psi02,50,27.083
Yolo,hourly,psi02,100,91.333
Yolo,hourly,psi02,200,265.0
Yolo,hourly,psi02,300,360.333
Yolo,daily,psi01,50,77.0
Yolo,daily,psi01,100,120.659
Yolo,daily,psi01,200,278.286
Yolo,daily,psi01,300,443.0
Yolo,daily,psi02,50,27.0
Yolo,daily,psi02,100,90.0
Yolo,daily,psi02,200,266.0
Yolo,daily,psi02,300,369.0
Yolo,monthly,psi01,50,71.6734
Yolo,monthly,psi01,100,133.636
Yolo,monthly,psi01,200,290.0
Yolo,monthly,psi01,300,460.0
Yolo,monthly,psi02,50,25.6814
Yolo,monthly,psi02,100,88.6734
Yolo,monthly,psi02,200,264.0
Yolo,monthly,psi02,300,390.0
