site,scenario,tracer,control_plane,peak_time
HoustonBlack,monthly,psi02,50,29.3697
HoustonBlack,monthly,psi02,100,98.0
HoustonBlack,monthly,psi02,200,344.0
HoustonBlack,monthly,psi02,300,709.0
HoustonBlack,monthly,psi01,50,65.0
HoustonBlack,monthly,psi01,100,128.0
HoustonBlack,monthly,psi01,200,445.0
HoustonBlack,monthly,psi01,300,797.0
Kalamazoo,hourly,psi01,50,18.4345
Kalamazoo,hourly,psi01,100,48.25
Kalamazoo,hourly,psi01,200,147.125
Kalamazoo,hourly,psi01,300,264.792
Kalamazoo,hourly,psi02,50,5.417
Kalamazoo,hourly,psi02,100,21.0
Kalamazoo,hourly,psi02,200,55.833
Kalamazoo,hourly,psi02,300,116.292
Kalamazoo,daily,psi02,50,5.0
Kalamazoo,daily,psi02,100,18.0
Kalamazoo,daily,psi02,200,55.5315
Kalamazoo,daily,psi02,300,118.0
Kalamazoo,daily,psi01,50,18.0
Kalamazoo,daily,psi01,100,49.4346
Kalamazoo,daily,psi01,200,167.0
Kalamazoo,daily,psi01,300,302.255
Kalamazoo,monthly,psi01,50,15.6512
Kalamazoo,monthly,psi01,100,47.6525
Kalamazoo,monthly,psi01,200,191.0
Kalamazoo,monthly,psi01,300,317.0
Kalamazoo,monthly,psi02,50,3.75639
Kalamazoo,monthly,psi02,100,22.6512
Kalamazoo,monthly,psi02,200,68.7508
Kalamazoo,monthly,psi02,300,170.135
Kuma,hourly,psi02,50,1.25
Kuma,hourly,psi02,100,42.042
Kuma,hourly,psi02,200,367.375
Kuma,hourly,psi02,300,688.667
Kuma,hourly,psi01,50,21.4682
Kuma,hourly,psi01,100,80.0
Kuma,hourly,psi01,200,408.792
Kuma,hourly,psi01,300,754.5
Kuma,daily,psi01,50,31.0
Kuma,daily,psi01,100,117.0
Kuma,daily,psi01,200,416.0
Kuma,daily,psi01,300,767.0
Kuma,daily,psi02,50,1.20732
Kuma,daily,psi02,100,31.0
Kuma,daily,psi02,200,367.0
Kuma,daily,psi02,300,703.0
Kuma,monthly,psi02,50,8.11619
Kuma,monthly,psi02,100,47.0
Kuma,monthly,psi02,200,387.0
Kuma,monthly,psi02,300,746.0
Kuma,monthly,psi01,50,28.1162
Kuma,monthly,psi01,100,110.0
Kuma,monthly,psi01,200,429.0
Kuma,monthly,psi01,300,801.0
Palouse,hourly,psi01,50,28.458
Palouse,hourly,psi01,100,137.583
Palouse,hourly,psi01,200,325.083
Palouse,hourly,psi01,300,513.083
Palouse,hourly,psi02,50,8.44394
Palouse,hourly,psi02,100,41.958
Palouse,hourly,psi02,200,238.125
Palouse,hourly,psi02,300,405.875
Palouse,daily,psi02,50,8.66967
Palouse,daily,psi02,100,42.0
Palouse,daily,psi02,200,239.0
Palouse,daily,psi02,300,412.0
Palouse,daily,psi01,50,28.5779
Palouse,daily,psi01,100,165.0
Palouse,daily,psi01,200,337.0
Palouse,daily,psi01,300,521.0
Palouse,monthly,psi01,50,25.3981
Palouse,monthly,psi01,100,164.0
Palouse,monthly,psi01,200,336.0
Palouse,monthly,psi01,300,529.0
Palouse,monthly,psi02,50,6.39814
Palouse,monthly,psi02,100,39.0
Palouse,monthly,psi02,200,247.0
Palouse,monthly,psi02,300,435.0
Pullman,hourly,psi02,50,0.385049
Pullman,hourly,psi02,100,37.4564
Pullman,hourly,psi02,200,361.958
Pullman,hourly,psi02,300,725.208
Pullman,hourly,psi01,50,16.4556
Pullman,hourly,psi01,100,65.0
Pullman,hourly,psi01,200,415.292
Pullman,hourly,psi01,300,779.708
Pullman,daily,psi01,50,8.63668
Pullman,daily,psi01,100,80.0
Pullman,daily,psi01,200,428.0
Pullman,daily,psi01,300,796.0
Pullman,daily,psi02,50,0.600952
Pullman,daily,psi02,100,37.0
Pullman,daily,psi02,200,364.0
Pullman,daily,psi02,300,738.0
Pullman,monthly,psi02,50,6.64926
Pullman,monthly,psi02,100,36.6562
Pullman,monthly,psi02,200,404.0
Pullman,monthly,psi02,300,794.0
Pullman,monthly,psi01,50,21.6493
Pullman,monthly,psi01,100,102.556
Pullman,monthly,psi01,200,613.0
Pullman,monthly,psi01,300,884.0
Yolo,hourly,psi01,50,23.4816
Yolo,hourly,psi01,100,69.083
Yolo,hourly,psi01,200,236.0
Yolo,hourly,psi01,300,409.208
Yolo,hourly,psi02,50,4.375
Yolo,hourly,psi02,100,35.458
Yolo,hourly,psi02,200,174.042
Yolo,hourly,psi02,300,372.458
Yolo,daily,psi02,50,4.0
Yolo,daily,psi02,100,34.0
Yolo,daily,psi02,200,175.0
Yolo,daily,psi02,300,379.0
Yolo,daily,psi01,50,24.0
Yolo,daily,psi01,100,87.0
Yolo,daily,psi01,200,264.0
Yolo,daily,psi01,300,421.0
Yolo,monthly,psi01,50,27.7394
Yolo,monthly,psi01,100,93.0
Yolo,monthly,psi01,200,292.0
Yolo,monthly,psi01,300,515.0
Yolo,monthly,psi02,50,7.73942
Yolo,monthly,psi02,100,45.3995
Yolo,monthly,psi02,200,186.0
Yolo,monthly,psi02,300,404.0
