site,scenario,tracer,control_plane,peak_time
Kalamazoo,hourly,psi02,200,123.917
Kalamazoo,hourly,psi02,300,171.542
Kalamazoo,hourly,psi01,50,38.0
Kalamazoo,hourly,psi01,100,89.875
Kalamazoo,hourly,psi01,200,165.542
Kalamazoo,hourly,psi01,300,202.667
Kalamazoo,daily,psi02,50,23.0
Kalamazoo,daily,psi02,100,44.0
Kalamazoo,daily,psi02,200,114.0
Kalamazoo,daily,psi02,300,168.0
Kalamazoo,daily,psi01,50,39.0
Kalamazoo,daily,psi01,100,91.0
Kalamazoo,daily,psi01,200,170.0
Kalamazoo,daily,psi01,300,212.0
Kalamazoo,monthly,psi02,50,5.01966
Kalamazoo,monthly,psi02,100,32.0
Kalamazoo,monthly,psi02,200,119.0
Kalamazoo,monthly,psi02,300,156.0
Kalamazoo,monthly,psi01,50,25.0197
Kalamazoo,monthly,psi01,100,101.0
Kalamazoo,monthly,psi01,200,163.0
Kalamazoo,monthly,psi01,300,221.0
Kuma,hourly,psi02,50,23.333
Kuma,hourly,psi02,100,56.0
Kuma,hourly,psi02,200,394.417
Kuma,hourly,psi02,300,541.917
Kuma,hourly,psi01,50,43.333
Kuma,hourly,psi01,100,92.454
Kuma,hourly,psi01,200,437.167
Kuma,hourly,psi01,300,764.958
Kuma,daily,psi02,50,23.0
Kuma,daily,psi02,100,53.0
Kuma,daily,psi02,200,393.0
Kuma,daily,psi02,300,698.0
Kuma,daily,psi01,50,43.0
Kuma,daily,psi01,100,93.5
Kuma,daily,psi01,200,449.0
Kuma,daily,psi01,300,776.0
Kuma,monthly,psi02,50,9.83259
Kuma,monthly,psi02,100,75.0
Kuma,monthly,psi02,200,420.0
Kuma,monthly,psi02,300,717.0
Kuma,monthly,psi01,50,44.0382
Kuma,monthly,psi01,100,108.0
Kuma,monthly,psi01,200,479.0
Kuma,monthly,psi01,300,809.0
Palouse,hourly,psi02,50,11.292
Palouse,hourly,psi02,100,46.083
Palouse,hourly,psi02,200,199.333
Palouse,hourly,psi02,300,406.542
Palouse,hourly,psi01,50,35.4509
Palouse,hourly,psi01,100,77.583
Palouse,hourly,psi01,200,251.75
Palouse,hourly,psi01,300,446.708
Palouse,daily,psi02,50,11.0
Palouse,daily,psi02,100,36.5225
Palouse,daily,psi02,200,199.0
Palouse,daily,psi02,300,410.0
Palouse,daily,psi01,50,34.0
Palouse,daily,psi01,100,78.5244
Palouse,daily,psi01,200,260.0
Palouse,daily,psi01,300,457.0
Palouse,monthly,psi02,50,1.54843
Palouse,monthly,psi02,100,7.7251
Palouse,monthly,psi02,200,39.4765
Palouse,monthly,psi02,300,223.0
Palouse,monthly,psi01,50,8.7251
Palouse,monthly,psi01,100,21.7251
Palouse,monthly,psi01,200,101.0
Palouse,monthly,psi01,300,282.0
Pullman,hourly,psi02,50,7.125
Pullman,hourly,psi02,100,63.4755
Pullman,hourly,psi02,200,411.958
Pullman,hourly,psi02,300,632.958
Pullman,hourly,psi01,50,38.458
Pullman,hourly,psi01,100,94.167
Pullman,hourly,psi01,200,451.417
Pullman,hourly,psi01,300,777.833
Pullman,daily,psi02,50,7.0
Pullman,daily,psi02,100,63.0
Pullman,daily,psi02,200,418.0
Pullman,daily,psi02,300,717.0
Pullman,daily,psi01,50,46.0
Pullman,daily,psi01,100,106.0
Pullman,daily,psi01,200,469.0
Pullman,daily,psi01,300,795.0
Pullman,monthly,psi02,50,48.0266
Pullman,monthly,psi02,100,117.0
Pullman,monthly,psi02,200,497.0
Pullman,monthly,psi02,300,827.0
Pullman,monthly,psi01,50,77.0
Pullman,monthly,psi01,100,328.0
Pullman,monthly,psi01,200,561.0
Pullman,monthly,psi01,300,899.0
Yolo,hourly,psi02,50,8.458
Yolo,hourly,psi02,100,47.75
Yolo,hourly,psi02,200,211.333
Yolo,hourly,psi02,300,400.667
Yolo,hourly,psi01,50,28.7264
Yolo,hourly,psi01,100,70.083
Yolo,hourly,psi01,200,262.958
Yolo,hourly,psi01,300,437.917
Yolo,daily,psi02,50,8.64809
Yolo,daily,psi02,100,47.0
Yolo,daily,psi02,200,214.0
Yolo,daily,psi02,300,408.496
Yolo,daily,psi01,50,37.0
Yolo,daily,psi01,100,79.0
Yolo,daily,psi01,200,270.0
Yolo,daily,psi01,300,451.0
Yolo,monthly,psi02,50,2.42098
Yolo,monthly,psi02,100,12.1135
Yolo,monthly,psi02,200,89.0
Yolo,monthly,psi02,300,290.0
Yolo,monthly,psi01,50,11.1135
Yolo,monthly,psi01,100,29.1135
Yolo,monthly,psi01,200,209.0
Yolo,monthly,psi01,300,407.0
