site,scenario,tracer,control_plane,peak_time
Palouse,monthly,psi01,200,337.0
Palouse,monthly,psi01,300,562.0
Pullman,hourly,psi02,50,197.208
Pullman,hourly,psi02,100,281.466
Pullman,hourly,psi02,200,598.125
Pullman,hourly,psi02,300,905.167
Pullman,hourly,psi01,50,254.443
Pullman,hourly,psi01,100,306.833
Pullman,hourly,psi01,200,661.083
Pullman,hourly,psi01,300,1041.17
Pullman,daily,psi02,50,129.0
Pullman,daily,psi02,100,281.0
Pullman,daily,psi02,200,608.0
Pullman,daily,psi02,300,1006.0
Pullman,daily,psi01,50,253.0
Pullman,daily,psi01,100,315.0
Pullman,daily,psi01,200,676.0
Pullman,daily,psi01,300,1063.0
Pullman,monthly,psi02,50,229.0
Pullman,monthly,psi02,100,321.0
Pullman,monthly,psi02,200,691.0
Pullman,monthly,psi02,300,1116.0
Pullman,monthly,psi01,50,281.0
Pullman,monthly,psi01,100,360.0
Pullman,monthly,psi01,200,774.0
Pullman,monthly,psi01,300,1388.0
Yolo,hourly,psi02,50,29.75
Yolo,hourly,psi02,100,95.917
Yolo,hourly,psi02,200,265.75
Yolo,hourly,psi02,300,439.417
Yolo,hourly,psi01,50,86.125
Yolo,hourly,psi01,100,164.917
Yolo,hourly,psi01,200,311.958
Yolo,hourly,psi01,300,608.375
Yolo,daily,psi02,50,29.0
Yolo,daily,psi02,100,89.0
Yolo,daily,psi02,200,266.0
Yolo,daily,psi02,300,498.0
Yolo,daily,psi01,50,86.0
Yolo,daily,psi01,100,168.263
Yolo,daily,psi01,200,317.0
Yolo,daily,psi01,300,630.0
Yolo,monthly,psi02,50,55.567
Yolo,monthly,psi02,100,117.178
Yolo,monthly,psi02,200,296.0
Yolo,monthly,psi02,300,581.0
Yolo,monthly,psi01,50,108.178
Yolo,monthly,psi01,100,189.0
Yolo,monthly,psi01,200,356.0
Yolo,monthly,psi01,300,674.0
