site,scenario,tracer,control_plane,peak_time
Kuma,monthly,psi01,50,176.0
Kuma,monthly,psi01,100,252.0
Kuma,monthly,psi01,200,621.0
Kuma,monthly,psi01,300,945.0
Kuma,monthly,psi02,50,109.0
Kuma,monthly,psi02,100,214.0
Kuma,monthly,psi02,200,539.0
Kuma,monthly,psi02,300,701.0
Palouse,hourly,psi01,50,41.167
Palouse,hourly,psi01,100,97.75
Palouse,hourly,psi01,200,254.167
Palouse,hourly,psi01,300,500.292
Palouse,hourly,psi02,50,6.417
Palouse,hourly,psi02,100,43.708
Palouse,hourly,psi02,200,207.458
Palouse,hourly,psi02,300,383.958
Palouse,daily,psi01,50,41.0
Palouse,daily,psi01,100,100.0
Palouse,daily,psi01,200,258.575
Palouse,daily,psi01,300,513.0
Palouse,daily,psi02,50,6.9291
Palouse,daily,psi02,100,16.0
Palouse,daily,psi02,200,207.53
Palouse,daily,psi02,300,388.0
Palouse,monthly,psi01,50,28.8723
Palouse,monthly,psi01,100,91.0
Palouse,monthly,psi01,200,264.0
Palouse,monthly,psi01,300,451.0
Palouse,monthly,psi02,50,2.8867
Palouse,monthly,psi02,100,25.8723
Palouse,monthly,psi02,200,199.0
Palouse,monthly,psi02,300,386.0
Pullman,hourly,psi01,50,168.042
Pullman,hourly,psi01,100,233.042
Pullman,hourly,psi01,200,591.542
Pullman,hourly,psi01,300,913.833
Pullman,hourly,psi02,50,101.958
Pullman,hourly,psi02,100,199.917
Pullman,hourly,psi02,200,538.958
Pullman,hourly,psi02,300,713.958
Pullman,daily,psi01,50,168.0
Pullman,daily,psi01,100,235.0
Pullman,daily,psi01,200,604.0
Pullman,daily,psi01,300,929.0
Pullman,daily,psi02,50,116.0
Pullman,daily,psi02,100,199.0
Pullman,daily,psi02,200,547.0
Pullman,daily,psi02,300,729.0
Pullman,monthly,psi01,50,190.0
Pullman,monthly,psi01,100,270.0
Pullman,monthly,psi01,200,665.0
Pullman,monthly,psi01,300,999.0
Pullman,monthly,psi02,50,21.5489
Pullman,monthly,psi02,100,221.0
Pullman,monthly,psi02,200,582.0
Pullman,monthly,psi02,300,917.0
Yolo,hourly,psi01,50,42.583
Yolo,hourly,psi01,100,179.292
Yolo,hourly,psi01,200,333.542
Yolo,hourly,psi01,300,536.292
Yolo,hourly,psi02,50,6.917
Yolo,hourly,psi02,100,89.0
Yolo,hourly,psi02,200,229.958
Yolo,hourly,psi02,300,427.75
Yolo,daily,psi01,50,42.0
Yolo,daily,psi01,100,180.0
Yolo,daily,psi01,200,356.0
Yolo,daily,psi01,300,551.0
Yolo,daily,psi02,50,0.235744
Yolo,daily,psi02,100,80.0
Yolo,daily,psi02,200,232.617
Yolo,daily,psi02,300,432.0
Yolo,monthly,psi01,50,22.5355
Yolo,monthly,psi01,100,141.596
Yolo,monthly,psi01,200,317.0
Yolo,monthly,psi01,300,538.0
Yolo,monthly,psi02,50,2.7203
Yolo,monthly,psi02,100,20.5355
Yolo,monthly,psi02,200,231.937
Yolo,monthly,psi02,300,434.0
