site,scenario,tracer,control_plane,peak_time
Kuma,hourly,psi01,50,115.417
Kuma,hourly,psi01,100,181.5
Kuma,hourly,psi01,200,533.833
Kuma,hourly,psi01,300,838.417
Kuma,daily,psi02,50,52.0
Kuma,daily,psi02,100,149.0
Kuma,daily,psi02,200,297.0
Kuma,daily,psi02,300,603.0
Kuma,daily,psi01,50,115.0
Kuma,daily,psi01,100,187.0
Kuma,daily,psi01,200,541.0
Kuma,daily,psi01,300,855.0
Kuma,monthly,psi02,50,60.0
Kuma,monthly,psi02,100,178.0
Kuma,monthly,psi02,200,501.0
Kuma,monthly,psi02,300,663.0
Kuma,monthly,psi01,50,142.0
Kuma,monthly,psi01,100,219.0
Kuma,monthly,psi01,200,588.0
Kuma,monthly,psi01,300,911.0
Palouse,hourly,psi02,50,5.917
Palouse,hourly,psi02,100,45.083
Palouse,hourly,psi02,200,195.375
Palouse,hourly,psi02,300,384.542
Palouse,hourly,psi01,50,42.375
Palouse,hourly,psi01,100,151.75
Palouse,hourly,psi01,200,308.333
Palouse,hourly,psi01,300,516.792
Palouse,daily,psi02,50,6.0
Palouse,daily,psi02,100,9.3856
Palouse,daily,psi02,200,197.0
Palouse,daily,psi02,300,391.0
Palouse,daily,psi01,50,42.0
Palouse,daily,psi01,100,151.0
Palouse,daily,psi01,200,314.0
Palouse,daily,psi01,300,524.0
Palouse,monthly,psi02,50,0.235744
Palouse,monthly,psi02,100,14.7626
Palouse,monthly,psi02,200,177.0
Palouse,monthly,psi02,300,361.0
Palouse,monthly,psi01,50,17.7626
Palouse,monthly,psi01,100,69.0
Palouse,monthly,psi01,200,240.0
Palouse,monthly,psi01,300,433.0
Pullman,hourly,psi02,50,91.0
Pullman,hourly,psi02,100,166.042
Pullman,hourly,psi02,200,512.0
Pullman,hourly,psi02,300,683.542
Pullman,hourly,psi01,50,133.25
Pullman,hourly,psi01,100,198.875
Pullman,hourly,psi01,200,559.625
Pullman,hourly,psi01,300,882.25
Pullman,daily,psi02,50,88.0
Pullman,daily,psi02,100,165.0
Pullman,daily,psi02,200,517.0
Pullman,daily,psi02,300,702.0
Pullman,daily,psi01,50,133.685
Pullman,daily,psi01,100,203.0
Pullman,daily,psi01,200,570.0
Pullman,daily,psi01,300,897.0
Pullman,monthly,psi02,50,111.0
Pullman,monthly,psi02,100,213.0
Pullman,monthly,psi02,200,567.0
Pullman,monthly,psi02,300,905.0
Pullman,monthly,psi01,50,168.0
Pullman,monthly,psi01,100,246.0
Pullman,monthly,psi01,200,644.0
Pullman,monthly,psi01,300,981.0
Yolo,hourly,psi02,50,30.875
Yolo,hourly,psi02,100,127.083
Yolo,hourly,psi02,200,221.875
Yolo,hourly,psi02,300,411.667
Yolo,hourly,psi01,50,95.167
Yolo,hourly,psi01,100,164.917
Yolo,hourly,psi01,200,340.5
Yolo,hourly,psi01,300,531.167
Yolo,daily,psi02,50,41.0
Yolo,daily,psi02,100,103.789
Yolo,daily,psi02,200,229.0
Yolo,daily,psi02,300,461.0
Yolo,daily,psi01,50,95.0
Yolo,daily,psi01,100,167.827
Yolo,daily,psi01,200,344.0
Yolo,daily,psi01,300,540.338
Yolo,monthly,psi02,50,82.9501
Yolo,monthly,psi02,100,158.0
Yolo,monthly,psi02,200,347.0
Yolo,monthly,psi02,300,541.0
Yolo,monthly,psi01,50,124.343
Yolo,monthly,psi01,100,204.0
Yolo,monthly,psi01,200,392.0
Yolo,monthly,psi01,300,591.0
