site,scenario,tracer,control_plane,peak_time
HoustonBlack,daily,psi01,100,103.0
HoustonBlack,daily,psi01,200,456.0
HoustonBlack,daily,psi01,300,847.0
HoustonBlack,daily,psi02,50,13.0
HoustonBlack,daily,psi02,100,33.0
HoustonBlack,daily,psi02,200,367.0
HoustonBlack,daily,psi02,300,772.5
HoustonBlack,monthly,psi02,50,7.26202
HoustonBlack,monthly,psi02,100,49.0
HoustonBlack,monthly,psi02,200,402.0
HoustonBlack,monthly,psi02,300,831.0
HoustonBlack,monthly,psi01,50,27.262
HoustonBlack,monthly,psi01,100,153.0
HoustonBlack,monthly,psi01,200,551.0
HoustonBlack,monthly,psi01,300,892.0
Kalamazoo,hourly,psi01,50,39.4093
Kalamazoo,hourly,psi01,100,61.958
Kalamazoo,hourly,psi01,200,97.25
Kalamazoo,hourly,psi01,300,199.667
Kalamazoo,hourly,psi02,50,13.4766
Kalamazoo,hourly,psi02,100,45.0
Kalamazoo,hourly,psi02,200,82.833
Kalamazoo,hourly,psi02,300,101.542
Kalamazoo,daily,psi02,50,13.0
Kalamazoo,daily,psi02,100,42.3056
Kalamazoo,daily,psi02,200,82.0
Kalamazoo,daily,psi02,300,102.0
Kalamazoo,daily,psi01,50,39.0
Kalamazoo,daily,psi01,100,68.0
Kalamazoo,daily,psi01,200,119.0
Kalamazoo,daily,psi01,300,207.0
Kalamazoo,monthly,psi01,50,30.0
Kalamazoo,monthly,psi01,100,75.0
Kalamazoo,monthly,psi01,200,170.0
Kalamazoo,monthly,psi01,300,224.0
Kalamazoo,monthly,psi02,50,8.22663
Kalamazoo,monthly,psi02,100,54.0
Kalamazoo,monthly,psi02,200,95.0
Kalamazoo,monthly,psi02,300,166.0
Kuma,hourly,psi02,50,11.0
Kuma,hourly,psi02,100,51.458
Kuma,hourly,psi02,200,346.833
Kuma,hourly,psi02,300,463.5
Kuma,hourly,psi01,50,31.5258
Kuma,hourly,psi01,100,82.167
Kuma,hourly,psi01,200,407.583
Kuma,hourly,psi01,300,701.667
Kuma,daily,psi01,50,41.0
Kuma,daily,psi01,100,84.4409
Kuma,daily,psi01,200,415.0
Kuma,daily,psi01,300,718.0
Kuma,daily,psi02,50,10.5893
Kuma,daily,psi02,100,51.0
Kuma,daily,psi02,200,344.0
Kuma,daily,psi02,300,469.0
Kuma,monthly,psi02,50,13.8502
Kuma,monthly,psi02,100,57.929
Kuma,monthly,psi02,200,379.0
Kuma,monthly,psi02,300,529.0
Kuma,monthly,psi01,50,37.929
Kuma,monthly,psi01,100,99.0
Kuma,monthly,psi01,200,436.0
Kuma,monthly,psi01,300,756.0
Palouse,hourly,psi01,50,39.4399
Palouse,hourly,psi01,100,76.25
Palouse,hourly,psi01,200,275.625
Palouse,hourly,psi01,300,484.417
Palouse,hourly,psi02,50,18.458
Palouse,hourly,psi02,100,51.792
Palouse,hourly,psi02,200,217.917
Palouse,hourly,psi02,300,429.417
Palouse,daily,psi02,50,18.0
Palouse,daily,psi02,100,40.0
Palouse,daily,psi02,200,217.0
Palouse,daily,psi02,300,432.0
Palouse,daily,psi01,50,47.0
Palouse,daily,psi01,100,90.0
Palouse,daily,psi01,200,301.0
Palouse,daily,psi01,300,533.0
Palouse,monthly,psi01,50,45.6376
Palouse,monthly,psi01,100,86.678
Palouse,monthly,psi01,200,309.0
Palouse,monthly,psi01,300,550.0
Palouse,monthly,psi02,50,20.7049
Palouse,monthly,psi02,100,60.6376
Palouse,monthly,psi02,200,227.0
Palouse,monthly,psi02,300,455.0
Pullman,hourly,psi02,50,18.417
Pullman,hourly,psi02,100,69.208
Pullman,hourly,psi02,200,425.0
Pullman,hourly,psi02,300,794.833
Pullman,hourly,psi01,50,46.3948
Pullman,hourly,psi01,100,105.042
Pullman,hourly,psi01,200,480.833
Pullman,hourly,psi01,300,842.458
Pullman,daily,psi01,50,45.0
Pullman,daily,psi01,100,190.0
Pullman,daily,psi01,200,517.0
Pullman,daily,psi01,300,895.0
Pullman,daily,psi02,50,18.0
Pullman,daily,psi02,100,68.0
Pullman,daily,psi02,200,429.0
Pullman,daily,psi02,300,808.0
Pullman,monthly,psi02,50,23.2412
Pullman,monthly,psi02,100,85.0
Pullman,monthly,psi02,200,493.0
Pullman,monthly,psi02,300,921.0
Pullman,monthly,psi01,50,48.0
Pullman,monthly,psi01,100,329.0
Pullman,monthly,psi01,200,735.0
Pullman,monthly,psi01,300,1107.0
Yolo,hourly,psi01,50,29.4812
Yolo,hourly,psi01,100,71.667
Yolo,hourly,psi01,200,249.125
Yolo,hourly,psi01,300,439.75
Yolo,hourly,psi02,50,11.4512
Yolo,hourly,psi02,100,41.167
Yolo,hourly,psi02,200,221.0
Yolo,hourly,psi02,300,402.292
Yolo,daily,psi02,50,11.0
Yolo,daily,psi02,100,40.275
Yolo,daily,psi02,200,222.0
Yolo,daily,psi02,300,410.0
Yolo,daily,psi01,50,27.0
Yolo,daily,psi01,100,73.6969
Yolo,daily,psi01,200,257.0
Yolo,daily,psi01,300,453.0
Yolo,monthly,psi01,50,39.0
Yolo,monthly,psi01,100,90.0
Yolo,monthly,psi01,200,286.0
Yolo,monthly,psi01,300,535.0
Yolo,monthly,psi02,50,12.3099
Yolo,monthly,psi02,100,61.0
Yolo,monthly,psi02,200,240.0
Yolo,monthly,psi02,300,446.0
