site,scenario,tracer,control_plane,peak_time
Palouse,monthly,psi02,300,491.0
Palouse,monthly,psi01,50,88.5536
Palouse,monthly,psi01,100,245.0
Palouse,monthly,psi01,200,419.0
Palouse,monthly,psi01,300,639.0
Pullman,hourly,psi02,50,42.958
Pullman,hourly,psi02,100,246.958
Pullman,hourly,psi02,200,408.792
Pullman,hourly,psi02,300,720.458
Pullman,hourly,psi01,50,198.042
Pullman,hourly,psi01,100,278.208
Pullman,hourly,psi01,200,652.708
Pullman,hourly,psi01,300,932.875
Pullman,daily,psi02,50,41.5673
Pullman,daily,psi02,100,246.0
Pullman,daily,psi02,200,558.51
Pullman,daily,psi02,300,752.0
Pullman,daily,psi01,50,199.0
Pullman,daily,psi01,100,286.0
Pullman,daily,psi01,200,663.0
Pullman,daily,psi01,300,959.0
Pullman,monthly,psi02,50,46.927
Pullman,monthly,psi02,100,249.0
Pullman,monthly,psi02,200,633.0
Pullman,monthly,psi02,300,938.0
Pullman,monthly,psi01,50,209.0
Pullman,monthly,psi01,100,303.0
Pullman,monthly,psi01,200,700.0
Pullman,monthly,psi01,300,1049.0
Yolo,hourly,psi02,50,12.792
Yolo,hourly,psi02,100,84.333
Yolo,hourly,psi02,200,244.042
Yolo,hourly,psi02,300,443.083
Yolo,hourly,psi01,50,63.0
Yolo,hourly,psi01,100,117.958
Yolo,hourly,psi01,200,296.458
Yolo,hourly,psi01,300,455.5
Yolo,daily,psi02,50,12.0
Yolo,daily,psi02,100,65.6869
Yolo,daily,psi02,200,244.0
Yolo,daily,psi02,300,445.0
Yolo,daily,psi01,50,62.5013
Yolo,daily,psi01,100,132.0
Yolo,daily,psi01,200,299.906
Yolo,daily,psi01,300,458.0
Yolo,monthly,psi02,50,10.6021
Yolo,monthly,psi02,100,74.5521
Yolo,monthly,psi02,200,250.0
Yolo,monthly,psi02,300,449.0
Yolo,monthly,psi01,50,65.5521
Yolo,monthly,psi01,100,124.106
Yolo,monthly,psi01,200,313.0
Yolo,monthly,psi01,300,481.0
