log10_input_na+1,log10_input_h4sio4,log10_input_al+3,log10_input_co3-2,input_ca+2_mol_l,input_mg+2_mol_l,input_na+1_mol_l,input_k+1_mol_l,si_quartz,si_k-feld-d-ph,si_calcite-ph,total_base_cations_mol_l,base_cation_log_resdual,alkalinity,ionic_strength
-3.594937051974435,-4.011487316607514,-7.024428479130405,-3.0195871597235566,0.0019116810140367153,0.0011586103509248593,0.0002541341028919344,0.0003675325114009225,0.059,-1.015,-0.061,0.0036919599999999998,0.058296553902441824,0.00093802,0.0096899
-3.6668357930139237,-4.011487316607514,-7.024428479130405,-3.0195871597235566,0.0013728337419873428,0.0008320317939480748,0.00021535958566004494,0.0003114562290978953,0.059,-1.076,-0.173,0.00273165,-0.07253537975096791,0.00093547,0.0070464
-3.594937051974435,-4.091717062939664,-7.024428479130405,-3.0195871597235566,0.0019116810140367153,0.0011586103509248593,0.0002541341028919344,0.0003675325114009225,-0.021,-1.256,-0.061,0.0036919599999999998,0.058296553902441824,0.00093802,0.0096899
-3.594937051974435,-4.011487316607514,-7.164917048713013,-3.0195871597235566,0.0019116810140367153,0.0011586103509248593,0.0002541341028919344,0.0003675325114009225,0.059,-1.155,-0.061,0.0036919599999999998,0.058296553902441824,0.00093802,0.0096899
-3.594937051974435,-4.011487316607514,-7.024428479130405,-3.0799789029180276,0.0019116810140367153,0.0011586103509248593,0.0002541341028919344,0.0003675325114009225,0.059,-1.015,-0.121,0.0036919599999999998,0.058296553902441824,0.00081638,0.0097
-3.6239284553974085,-4.06790990692738,-6.8153975802524815,-2.9188019359481876,0.0016727560916211066,0.0010138053933131776,0.000237723187368942,0.000343798801804621,0.003,-0.999,-0.007,0.00326812,0.00533756155644336,0.0011814,0.0085025
-3.6964070245053566,-4.06790990692738,-6.8153975802524815,-2.9188019359481876,0.0011980514852550357,0.000726101709210534,0.00020118378543720002,0.00029095497642172283,0.003,-1.061,-0.122,0.00241633,-0.1258041872543004,0.0011784,0.0061706
-3.6239284553974085,-4.149268105065927,-6.8153975802524815,-2.9188019359481876,0.0016727560916211066,0.0010138053933131776,0.000237723187368942,0.000343798801804621,-0.078,-1.244,-0.007,0.00326812,0.00533756155644336,0.0011814,0.0085025
-3.6239284553974085,-4.06790990692738,-6.951705531857531,-2.9188019359481876,0.0016727560916211066,0.0010138053933131776,0.000237723187368942,0.000343798801804621,0.003,-1.136,-0.007,0.00326812,0.00533756155644336,0.0011814,0.0085025
-3.6239284553974085,-4.06790990692738,-6.8153975802524815,-2.977177974667151,0.0016727560916211066,0.0010138053933131776,0.000237723187368942,0.000343798801804621,0.003,-1.0,-0.064,0.00326812,0.00533756155644336,0.001033,0.0085134
-3.626833792391849,-4.070904022926496,-6.805153214733844,-2.9070036029256623,0.001650524389183842,0.0010003314505510922,0.00023613817779890005,0.00034150653744008695,-0.0,-1.001,0.0,0.0032284500000000003,3.363156452032787e-05,0.0012137,0.008391
-3.699370468239686,-4.070904022926496,-6.805153214733844,-2.9070036029256623,0.001181812541461764,0.0007162597909046957,0.00019981566455814755,0.00028897637970110875,-0.0,-1.063,-0.115,0.0023868599999999998,-0.1311334867343214,0.0012107,0.0060886
-3.626833792391849,-4.152322103385026,-6.805153214733844,-2.9070036029256623,0.001650524389183842,0.0010003314505510922,0.00023613817779890005,0.00034150653744008695,-0.082,-1.245,0.0,0.0032284500000000003,3.363156452032787e-05,0.0012137,0.008391
-3.626833792391849,-4.070904022926496,-6.94125627902852,-2.9070036029256623,0.001650524389183842,0.0010003314505510922,0.00023613817779890005,0.00034150653744008695,-0.0,-1.137,0.0,0.0032284500000000003,3.363156452032787e-05,0.0012137,0.008391
-3.626833792391849,-4.070904022926496,-6.805153214733844,-2.9651436749841755,0.001650524389183842,0.0010003314505510922,0.00023613817779890005,0.00034150653744008695,-0.0,-1.001,-0.057,0.0032284500000000003,3.363156452032787e-05,0.0010618,0.0084021
-3.626852318549286,-4.0709032367479105,-6.804139234403488,-2.9069736439988807,0.0016503835788737589,0.0010002461098056533,0.00023612810481862145,0.00034149196974650724,-0.0,-1.0,0.0,0.00322822,2.690621006039666e-06,0.0012138,0.0083904
-3.699389364920272,-4.0709032367479105,-6.804139234403488,-2.9069736439988807,0.001181709701737292,0.0007161974629491505,0.00019980697052494724,0.0002889638062612597,-0.0,-1.062,-0.115,0.00238667,-0.13116805903264367,0.0012108,0.006088
-3.626852318549286,-4.152321301482869,-6.804139234403488,-2.9069736439988807,0.0016503835788737589,0.0010002461098056533,0.00023612810481862145,0.00034149196974650724,-0.082,-1.244,0.0,0.00322822,2.690621006039666e-06,0.0012138,0.0083904
-3.626852318549286,-4.0709032367479105,-6.940222019091558,-2.9069736439988807,0.0016503835788737589,0.0010002461098056533,0.00023612810481862145,0.00034149196974650724,-0.0,-1.136,0.0,0.00322822,2.690621006039666e-06,0.0012138,0.0083904
-3.626852318549286,-4.0709032367479105,-6.804139234403488,-2.9651131168788583,0.0016503835788737589,0.0010002461098056533,0.00023612810481862145,0.00034149196974650724,-0.0,-1.0,-0.057,0.00322822,2.690621006039666e-06,0.0010618,0.0084015
